review_id,score,comment,reviewer_id,reviewee_id,l_id,create_at,is_deleted
15526,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,487,9595,17905,2025-12-17 03:48,False
15527,4,物品狀況很好，使用起來很方便，謝謝出借！,1268,585,15568,2025-12-17 03:49,False
15528,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3634,1808,12440,2025-12-17 03:50,False
15529,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4189,6032,9895,2025-12-17 03:54,False
15530,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9265,9179,12053,2025-12-17 03:57,False
15531,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3519,8494,7212,2025-12-17 04:01,False
15532,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8199,5103,17116,2025-12-17 04:06,False
15533,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3930,5405,12256,2025-12-17 04:07,False
15534,4,物主回覆很快，取還都很順利，物品也完全符合需求。,5047,8694,6772,2025-12-17 04:10,False
15535,5,物品狀況很好，使用起來很方便，謝謝出借！,6614,1406,9571,2025-12-17 04:11,False
15536,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6542,1528,9054,2025-12-17 04:18,False
15537,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,421,2251,16030,2025-12-17 04:19,False
15538,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7590,4774,6493,2025-12-17 04:20,False
15539,4,物主回覆很快，取還都很順利，物品也完全符合需求。,9065,4186,8534,2025-12-17 04:21,False
15540,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1063,8298,7496,2025-12-17 04:21,False
15541,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3669,930,17725,2025-12-17 04:28,False
15542,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8307,6899,15833,2025-12-17 04:28,False
15543,5,物品狀況很好，使用起來很方便，謝謝出借！,1394,9620,8932,2025-12-17 04:28,False
15544,4,物主回覆很快，取還都很順利，物品也完全符合需求。,5405,3930,12256,2025-12-17 04:32,False
15545,5,物品狀況很好，使用起來很方便，謝謝出借！,6899,8307,15833,2025-12-17 04:32,False
15546,5,物品狀況很好，使用起來很方便，謝謝出借！,4347,7038,12345,2025-12-17 04:34,False
15547,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9532,3986,18034,2025-12-17 04:34,False
15548,4,物主回覆很快，取還都很順利，物品也完全符合需求。,1031,9337,11357,2025-12-17 04:37,False
15549,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6107,962,16014,2025-12-17 04:40,False
15550,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8833,2852,18003,2025-12-17 04:41,False
15551,4,物品狀況很好，使用起來很方便，謝謝出借！,1002,6543,14695,2025-12-17 04:43,False
15552,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5999,4907,10011,2025-12-17 04:44,False
15553,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7038,4347,12345,2025-12-17 04:44,False
15554,5,物主回覆很快，取還都很順利，物品也完全符合需求。,8298,1063,7496,2025-12-17 04:47,False
15555,4,物品狀況很好，使用起來很方便，謝謝出借！,2985,7868,17584,2025-12-17 04:48,False
15556,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6163,5512,11477,2025-12-17 04:49,False
15557,5,物品狀況很好，使用起來很方便，謝謝出借！,2006,1480,16316,2025-12-17 04:50,False
15558,4,物品狀況很好，使用起來很方便，謝謝出借！,5263,2748,7768,2025-12-17 04:50,False
15559,5,物品狀況很好，使用起來很方便，謝謝出借！,4171,3961,17193,2025-12-17 04:52,False
15560,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3814,5380,15467,2025-12-17 04:56,False
15561,5,物主回覆很快，取還都很順利，物品也完全符合需求。,639,9031,7417,2025-12-17 04:57,False
15562,4,物品狀況很好，使用起來很方便，謝謝出借！,3944,8011,5442,2025-12-17 04:57,False
15563,4,物品狀況很好，使用起來很方便，謝謝出借！,3585,7270,7429,2025-12-17 05:00,False
15564,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3629,8683,15892,2025-12-17 05:05,False
15565,4,物品狀況很好，使用起來很方便，謝謝出借！,6022,9174,15003,2025-12-17 05:11,False
15566,4,物主回覆很快，取還都很順利，物品也完全符合需求。,2251,421,16030,2025-12-17 05:12,False
15567,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,389,9079,15846,2025-12-17 05:19,False
15568,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4277,7010,18153,2025-12-17 05:20,False
15569,4,物品狀況很好，使用起來很方便，謝謝出借！,9689,253,18771,2025-12-17 05:22,False
15570,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4351,2105,9648,2025-12-17 05:27,False
15571,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5306,9683,15297,2025-12-17 05:31,False
15572,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2827,843,9145,2025-12-17 05:31,False
15573,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9675,9121,17386,2025-12-17 05:33,False
15574,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2801,4900,18169,2025-12-17 05:34,False
15575,5,物品狀況很好，使用起來很方便，謝謝出借！,53,7610,16547,2025-12-17 05:35,False
15576,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9242,8573,8804,2025-12-17 05:35,False
15577,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2224,6600,18397,2025-12-17 05:36,False
15578,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4254,8404,15902,2025-12-17 05:37,False
15579,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5685,4868,16285,2025-12-17 05:37,False
15580,4,物品狀況很好，使用起來很方便，謝謝出借！,4364,9386,17998,2025-12-17 05:38,False
15581,5,物品狀況很好，使用起來很方便，謝謝出借！,3574,1658,14629,2025-12-17 05:39,False
15582,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3058,1129,9819,2025-12-17 05:42,False
15583,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9386,4364,17998,2025-12-17 05:43,False
15584,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5927,2566,7599,2025-12-17 05:45,False
15585,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2712,9729,12930,2025-12-17 05:45,False
15586,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1947,2899,14828,2025-12-17 05:46,False
15587,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7723,4900,18718,2025-12-17 05:47,False
15588,4,物品狀況很好，使用起來很方便，謝謝出借！,5513,9731,12753,2025-12-17 05:48,False
15589,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,331,7888,12085,2025-12-17 05:49,False
15590,5,物品狀況很好，使用起來很方便，謝謝出借！,3430,6992,13958,2025-12-17 05:52,False
15591,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7522,1222,12352,2025-12-17 05:54,False
15592,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7250,5892,11412,2025-12-17 05:57,False
15593,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2899,1947,14828,2025-12-17 05:59,False
15594,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,784,1488,16783,2025-12-17 06:00,False
15595,3,物品狀況很好，使用起來很方便，謝謝出借！,1488,784,16783,2025-12-17 06:02,False
15596,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9374,2898,4773,2025-12-17 06:02,False
15597,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7990,1216,9240,2025-12-17 06:04,False
15598,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4900,7723,18718,2025-12-17 06:05,False
15599,4,物品狀況很好，使用起來很方便，謝謝出借！,5810,9083,10920,2025-12-17 06:08,False
15600,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6813,1934,10756,2025-12-17 06:08,False
15601,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2748,5263,7768,2025-12-17 06:08,False
15602,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3074,1129,14099,2025-12-17 06:08,False
15603,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3977,8158,3230,2025-12-17 06:12,False
15604,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4171,6600,16355,2025-12-17 06:14,False
15605,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2446,8230,10110,2025-12-17 06:16,False
15606,5,物主回覆很快，取還都很順利，物品也完全符合需求。,5593,3202,10820,2025-12-17 06:16,False
15607,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6096,1050,17374,2025-12-17 06:19,False
15608,4,物品狀況很好，使用起來很方便，謝謝出借！,7568,775,16419,2025-12-17 06:21,False
15609,5,物品狀況很好，使用起來很方便，謝謝出借！,701,4856,15765,2025-12-17 06:23,False
15610,5,物品狀況很好，使用起來很方便，謝謝出借！,5132,7730,16974,2025-12-17 06:25,False
15611,5,物品狀況很好，使用起來很方便，謝謝出借！,9484,3705,15446,2025-12-17 06:25,False
15612,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,585,1268,15568,2025-12-17 06:26,False
15613,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9229,4409,15596,2025-12-17 06:27,False
15614,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3218,6864,11063,2025-12-17 06:28,False
15615,4,物品狀況很好，使用起來很方便，謝謝出借！,7583,5927,14687,2025-12-17 06:33,False
15616,4,物品狀況很好，使用起來很方便，謝謝出借！,7888,331,12085,2025-12-17 06:34,False
15617,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7874,2386,7283,2025-12-17 06:41,False
15618,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3705,9484,15446,2025-12-17 06:44,False
15619,4,物主回覆很快，取還都很順利，物品也完全符合需求。,5587,5100,17625,2025-12-17 06:46,False
15620,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5100,5587,17625,2025-12-17 06:49,False
15621,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8161,6425,16574,2025-12-17 06:50,False
15622,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2903,3635,14266,2025-12-17 06:50,False
15623,5,物品狀況很好，使用起來很方便，謝謝出借！,3654,3579,5995,2025-12-17 06:53,False
15624,4,物品狀況很好，使用起來很方便，謝謝出借！,5979,6332,9006,2025-12-17 06:57,False
15625,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3724,7406,5460,2025-12-17 06:57,False
15626,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9008,4790,15040,2025-12-17 06:59,False
15627,5,物品狀況很好，使用起來很方便，謝謝出借！,2455,8581,7261,2025-12-17 07:00,False
15628,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6306,4558,14267,2025-12-17 07:03,False
15629,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2209,7920,18378,2025-12-17 07:04,False
15630,4,物品狀況很好，使用起來很方便，謝謝出借！,5241,6544,12257,2025-12-17 07:06,False
15631,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1658,3574,14629,2025-12-17 07:06,False
15632,4,物品狀況很好，使用起來很方便，謝謝出借！,54,107,16541,2025-12-17 07:07,False
15633,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6197,1420,12353,2025-12-17 07:08,False
15634,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6465,8801,6874,2025-12-17 07:09,False
15635,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5716,2830,14626,2025-12-17 07:10,False
15636,5,物主回覆很快，取還都很順利，物品也完全符合需求。,5501,18,13505,2025-12-17 07:12,False
15637,4,物品狀況很好，使用起來很方便，謝謝出借！,2566,5927,7599,2025-12-17 07:15,False
15638,5,物品狀況很好，使用起來很方便，謝謝出借！,8550,1222,18388,2025-12-17 07:17,False
15639,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1722,6985,6819,2025-12-17 07:17,False
15640,4,物品狀況很好，使用起來很方便，謝謝出借！,8575,3742,13522,2025-12-17 07:18,False
15641,4,物品狀況很好，使用起來很方便，謝謝出借！,5725,5678,17110,2025-12-17 07:21,False
15642,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7172,3493,16411,2025-12-17 07:26,False
15643,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1451,6210,16204,2025-12-17 07:27,False
15644,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,579,6004,15809,2025-12-17 07:27,False
15645,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2279,4013,15099,2025-12-17 07:28,False
15646,4,物品狀況很好，使用起來很方便，謝謝出借！,3819,4692,17847,2025-12-17 07:33,False
15647,4,物品狀況很好，使用起來很方便，謝謝出借！,6872,325,13623,2025-12-17 07:33,False
15648,4,物品狀況很好，使用起來很方便，謝謝出借！,6660,8741,15143,2025-12-17 07:35,False
15649,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1529,8384,3494,2025-12-17 07:36,False
15650,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5476,8223,15862,2025-12-17 07:39,False
15651,5,物主回覆很快，取還都很順利，物品也完全符合需求。,51,6141,17524,2025-12-17 07:41,False
15652,5,物品狀況很好，使用起來很方便，謝謝出借！,2882,5656,9150,2025-12-17 07:41,False
15653,4,物主回覆很快，取還都很順利，物品也完全符合需求。,3976,6662,14050,2025-12-17 07:42,False
15654,4,物品狀況很好，使用起來很方便，謝謝出借！,3235,5025,17808,2025-12-17 07:42,False
15655,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1934,6813,10756,2025-12-17 07:42,False
15656,2,物主回覆很快，取還都很順利，物品也完全符合需求。,3121,2044,18546,2025-12-17 07:43,False
15657,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3460,1101,14778,2025-12-17 07:48,False
15658,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3531,5665,14606,2025-12-17 07:49,False
15659,4,物品狀況很好，使用起來很方便，謝謝出借！,4905,4125,15491,2025-12-17 07:50,False
15660,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6992,3430,13958,2025-12-17 07:53,False
15661,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7677,5943,16505,2025-12-17 07:57,False
15662,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6332,5979,9006,2025-12-17 08:00,False
15663,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9121,9675,17386,2025-12-17 08:04,False
15664,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5315,6569,10258,2025-12-17 08:04,False
15665,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4467,8600,14581,2025-12-17 08:06,False
15666,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6731,9462,17214,2025-12-17 08:08,False
15667,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2409,8671,3969,2025-12-17 08:12,False
15668,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8938,2150,13316,2025-12-17 08:13,False
15669,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4238,8162,17322,2025-12-17 08:14,False
15670,4,物品狀況很好，使用起來很方便，謝謝出借！,2562,8685,17970,2025-12-17 08:16,False
15671,4,物主回覆很快，取還都很順利，物品也完全符合需求。,666,3224,18667,2025-12-17 08:16,False
15672,5,物主回覆很快，取還都很順利，物品也完全符合需求。,8129,4515,4915,2025-12-17 08:17,False
15673,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3709,1769,13239,2025-12-17 08:22,False
15674,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7610,53,16547,2025-12-17 08:23,False
15675,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2400,2876,18267,2025-12-17 08:24,False
15676,5,物品狀況很好，使用起來很方便，謝謝出借！,4943,8471,14510,2025-12-17 08:25,False
15677,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2604,900,2092,2025-12-17 08:26,False
15678,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1514,3368,15102,2025-12-17 08:27,False
15679,2,物主回覆很快，取還都很順利，物品也完全符合需求。,8404,4254,15902,2025-12-17 08:28,False
15680,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2150,8938,13316,2025-12-17 08:33,False
15681,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6600,4171,16355,2025-12-17 08:37,False
15682,5,物品狀況很好，使用起來很方便，謝謝出借！,8162,4238,17322,2025-12-17 08:41,False
15683,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8615,9291,10144,2025-12-17 08:42,False
15684,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9507,2558,13755,2025-12-17 08:42,False
15685,5,物主回覆很快，取還都很順利，物品也完全符合需求。,1677,2237,17640,2025-12-17 08:42,False
15686,4,物品狀況很好，使用起來很方便，謝謝出借！,8223,5476,15862,2025-12-17 08:45,False
15687,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5025,3235,17808,2025-12-17 08:46,False
15688,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7548,5328,6479,2025-12-17 08:47,False
15689,5,物品狀況很好，使用起來很方便，謝謝出借！,1222,7522,12352,2025-12-17 08:47,False
15690,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9974,3837,6146,2025-12-17 08:52,False
15691,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3202,5593,10820,2025-12-17 08:52,False
15692,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,107,54,16541,2025-12-17 08:53,False
15693,5,物品狀況很好，使用起來很方便，謝謝出借！,6569,5315,10258,2025-12-17 08:56,False
15694,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4856,701,15765,2025-12-17 08:56,False
15695,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2352,874,7137,2025-12-17 09:02,False
15696,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6817,8162,17505,2025-12-17 09:03,False
15697,4,物主回覆很快，取還都很順利，物品也完全符合需求。,9729,2712,12930,2025-12-17 09:05,False
15698,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8185,920,15480,2025-12-17 09:12,False
15699,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,891,4502,5486,2025-12-17 09:13,False
15700,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2302,7377,11593,2025-12-17 09:15,False
15701,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7192,6740,5358,2025-12-17 09:16,False
15702,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4868,5685,16285,2025-12-17 09:17,False
15703,5,物品狀況很好，使用起來很方便，謝謝出借！,7988,2460,18297,2025-12-17 09:17,False
15704,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4000,3182,10200,2025-12-17 09:18,False
15705,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8561,6472,14860,2025-12-17 09:19,False
15706,4,物品狀況很好，使用起來很方便，謝謝出借！,2558,9507,13755,2025-12-17 09:20,False
15707,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7958,4767,9096,2025-12-17 09:22,False
15708,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1508,9574,15911,2025-12-17 09:35,False
15709,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9083,5810,10920,2025-12-17 09:36,False
15710,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4658,7574,8792,2025-12-17 09:37,False
15711,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3968,8184,11127,2025-12-17 09:38,False
15712,4,物主回覆很快，取還都很順利，物品也完全符合需求。,7414,3532,6167,2025-12-17 09:42,False
15713,5,物主回覆很快，取還都很順利，物品也完全符合需求。,9951,5094,17228,2025-12-17 09:42,False
15714,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2460,7988,18297,2025-12-17 09:43,False
15715,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5927,7583,14687,2025-12-17 09:48,False
15716,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,7405,1034,13184,2025-12-17 09:54,False
15717,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,930,3669,17725,2025-12-17 09:57,False
15718,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9032,8795,11617,2025-12-17 09:58,False
15719,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8055,4337,10444,2025-12-17 09:59,False
15720,4,物主回覆很快，取還都很順利，物品也完全符合需求。,900,2604,2092,2025-12-17 10:00,False
15721,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4577,3175,14886,2025-12-17 10:03,False
15722,4,物品狀況很好，使用起來很方便，謝謝出借！,3986,9532,18034,2025-12-17 10:06,False
15723,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,325,6872,13623,2025-12-17 10:09,False
15724,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3579,3654,5995,2025-12-17 10:10,False
15725,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,514,6680,4510,2025-12-17 10:10,False
15726,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5678,5725,17110,2025-12-17 10:11,False
15727,4,物主回覆很快，取還都很順利，物品也完全符合需求。,8570,5856,13848,2025-12-17 10:16,False
15728,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,775,7568,16419,2025-12-17 10:16,False
15729,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3532,7414,6167,2025-12-17 10:21,False
15730,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4876,234,12632,2025-12-17 10:23,False
15731,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9615,2226,14740,2025-12-17 10:26,False
15732,5,物品狀況很好，使用起來很方便，謝謝出借！,9079,389,15846,2025-12-17 10:26,False
15733,4,物主回覆很快，取還都很順利，物品也完全符合需求。,9357,686,17519,2025-12-17 10:28,False
15734,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3099,2052,18593,2025-12-17 10:28,False
15735,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6905,2872,14366,2025-12-17 10:30,False
15736,5,物主回覆很快，取還都很順利，物品也完全符合需求。,4013,2279,15099,2025-12-17 10:33,False
15737,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9462,6731,17214,2025-12-17 10:38,False
15738,5,物主回覆很快，取還都很順利，物品也完全符合需求。,2373,6538,17078,2025-12-17 10:40,False
15739,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9245,2711,2710,2025-12-17 10:42,False
15740,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4199,9744,10452,2025-12-17 10:43,False
15741,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9620,1394,8932,2025-12-17 10:43,False
15742,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1763,3834,6924,2025-12-17 10:46,False
15743,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6544,5241,12257,2025-12-17 10:47,False
15744,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9615,9477,12509,2025-12-17 10:47,False
15745,5,物品狀況很好，使用起來很方便，謝謝出借！,4765,8445,15042,2025-12-17 10:54,False
15746,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,5160,1758,9297,2025-12-17 10:54,False
15747,5,物主回覆很快，取還都很順利，物品也完全符合需求。,3837,9974,6146,2025-12-17 10:55,False
15748,5,物品狀況很好，使用起來很方便，謝謝出借！,1548,9131,13695,2025-12-17 10:59,False
15749,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1384,8069,17603,2025-12-17 11:01,False
15750,5,物品狀況很好，使用起來很方便，謝謝出借！,7309,165,16400,2025-12-17 11:03,False
15751,5,物品狀況很好，使用起來很方便，謝謝出借！,8494,3519,7212,2025-12-17 11:03,False
15752,3,物品狀況很好，使用起來很方便，謝謝出借！,9599,1806,10611,2025-12-17 11:04,False
15753,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7009,7206,3127,2025-12-17 11:05,False
15754,4,物品狀況很好，使用起來很方便，謝謝出借！,8671,2409,3969,2025-12-17 11:05,False
15755,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9731,5513,12753,2025-12-17 11:07,False
15756,5,物主回覆很快，取還都很順利，物品也完全符合需求。,6356,626,8350,2025-12-17 11:09,False
15757,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3365,8185,15863,2025-12-17 11:11,False
15758,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,3742,8575,13522,2025-12-17 11:11,False
15759,5,物主回覆很快，取還都很順利，物品也完全符合需求。,8573,9242,8804,2025-12-17 11:11,False
15760,4,物品狀況很好，使用起來很方便，謝謝出借！,5225,5137,7818,2025-12-17 11:14,False
15761,4,物品狀況很好，使用起來很方便，謝謝出借！,4767,7958,9096,2025-12-17 11:14,False
15762,5,物品狀況很好，使用起來很方便，謝謝出借！,234,4876,12632,2025-12-17 11:21,False
15763,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6538,2373,17078,2025-12-17 11:21,False
15764,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,6020,8318,14621,2025-12-17 11:22,False
15765,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2872,6905,14366,2025-12-17 11:23,False
15766,3,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,4114,7163,17577,2025-12-17 11:24,False
15767,4,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8445,4765,15042,2025-12-17 11:26,False
15768,5,物品狀況很好，使用起來很方便，謝謝出借！,8683,3629,15892,2025-12-17 11:31,False
15769,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7574,4658,8792,2025-12-17 11:32,False
15770,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,9903,5391,10727,2025-12-17 11:34,False
15771,4,物品狀況很好，使用起來很方便，謝謝出借！,3368,1514,15102,2025-12-17 11:35,False
15772,4,物品狀況很好，使用起來很方便，謝謝出借！,1420,6197,12353,2025-12-17 11:37,False
15773,4,物品狀況很好，使用起來很方便，謝謝出借！,1101,3460,14778,2025-12-17 11:38,False
15774,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,1113,6015,9811,2025-12-17 11:38,False
15775,5,物品狀況很好，使用起來很方便，謝謝出借！,5038,3285,15140,2025-12-17 11:39,False
15776,5,物主回覆很快，取還都很順利，物品也完全符合需求。,7163,4114,17577,2025-12-17 11:40,False
15777,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,8685,2562,17970,2025-12-17 11:42,False
15778,5,物品狀況很好，使用起來很方便，謝謝出借！,4062,9288,12123,2025-12-17 11:43,False
15779,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,2763,6621,12342,2025-12-17 11:44,False
15780,5,借用人準時且溝通順暢，歸還時物品也保持得很乾淨！,269,3109,16436,2025-12-17 11:46,False
15781,2,物品狀況很好，使用起來很方便，謝謝出借！,5160,5090,17800,2025-12-17 11:46,False
15782,5,物品狀況很好，使用起來很方便，謝謝出借！,4502,891,5486,2025-12-17 11:47,False
