r_id,is_deleted,create_at,m_id
4961,False,2025-12-01 18:40,6703
4962,False,2025-12-01 18:44,9215
4963,False,2025-12-01 19:01,1621
4964,False,2025-12-01 19:01,2828
4965,False,2025-12-01 19:03,2094
4966,False,2025-12-01 19:05,4392
4967,False,2025-12-01 19:05,2540
4968,False,2025-12-01 19:06,8846
4969,False,2025-12-01 19:07,2885
4970,False,2025-12-01 19:11,1066
4971,False,2025-12-01 19:12,9527
4972,False,2025-12-01 19:16,6281
4973,False,2025-12-01 19:38,6568
4974,False,2025-12-01 19:44,3814
4975,False,2025-12-01 19:44,1239
4976,False,2025-12-01 19:54,2575
4977,False,2025-12-01 19:59,1332
4978,True,2025-12-01 20:05,8494
4979,False,2025-12-01 20:07,3194
4980,False,2025-12-01 20:11,3393
4981,False,2025-12-01 20:11,1348
4982,False,2025-12-01 20:17,6317
4983,False,2025-12-01 20:25,6558
4984,False,2025-12-01 20:27,2883
4985,False,2025-12-01 20:33,4821
4986,False,2025-12-01 20:39,2157
4987,False,2025-12-01 20:47,5410
4988,False,2025-12-01 20:47,6094
4989,False,2025-12-01 20:48,195
4990,False,2025-12-01 20:54,843
4991,False,2025-12-01 20:55,5455
4992,False,2025-12-01 20:57,6317
4993,False,2025-12-01 21:02,5959
4994,False,2025-12-01 21:09,8448
4995,False,2025-12-01 21:10,1121
4996,False,2025-12-01 21:11,8382
4997,False,2025-12-01 21:15,8326
4998,False,2025-12-01 21:22,238
4999,False,2025-12-01 21:24,6815
5000,False,2025-12-01 21:29,7828
5001,False,2025-12-01 21:34,4540
5002,False,2025-12-01 21:42,2950
5003,False,2025-12-01 21:48,7362
5004,False,2025-12-01 21:50,8770
5005,False,2025-12-01 21:56,1664
5006,False,2025-12-01 21:57,5991
5007,False,2025-12-01 21:58,4610
5008,False,2025-12-01 22:04,9876
5009,False,2025-12-01 22:06,6813
5010,False,2025-12-01 22:14,8849
5011,False,2025-12-01 22:14,4848
5012,False,2025-12-01 22:20,3337
5013,False,2025-12-01 22:22,1793
5014,False,2025-12-01 22:33,2202
5015,False,2025-12-01 22:41,4940
5016,False,2025-12-01 22:50,3481
5017,False,2025-12-01 22:54,1161
5018,False,2025-12-01 22:56,4913
5019,False,2025-12-01 22:57,448
5020,False,2025-12-01 22:58,8034
5021,False,2025-12-01 23:08,6844
5022,False,2025-12-01 23:16,6901
5023,False,2025-12-01 23:24,6412
5024,False,2025-12-01 23:27,971
5025,False,2025-12-01 23:31,2517
5026,False,2025-12-01 23:42,3837
5027,False,2025-12-01 23:43,2753
5028,False,2025-12-01 23:43,6932
5029,False,2025-12-01 23:46,9884
5030,False,2025-12-02 00:11,7889
5031,False,2025-12-02 00:29,3302
5032,False,2025-12-02 00:33,9546
5033,False,2025-12-02 00:33,1712
5034,False,2025-12-02 00:33,2390
5035,False,2025-12-02 00:38,8883
5036,False,2025-12-02 00:39,1021
5037,False,2025-12-02 00:43,9424
5038,False,2025-12-02 00:45,9264
5039,False,2025-12-02 00:48,6009
5040,False,2025-12-02 00:52,6241
5041,False,2025-12-02 01:01,6883
5042,False,2025-12-02 01:05,3220
5043,False,2025-12-02 01:08,7230
5044,False,2025-12-02 01:19,2566
5045,False,2025-12-02 01:19,6213
5046,False,2025-12-02 01:28,6428
5047,False,2025-12-02 01:30,1348
5048,False,2025-12-02 01:34,2024
5049,False,2025-12-02 01:42,8573
5050,False,2025-12-02 01:55,9855
5051,False,2025-12-02 02:08,18
5052,False,2025-12-02 02:15,2455
5053,False,2025-12-02 02:16,9905
5054,False,2025-12-02 02:17,8688
5055,False,2025-12-02 02:18,6642
5056,False,2025-12-02 02:24,9180
5057,False,2025-12-02 02:32,9184
5058,False,2025-12-02 02:35,4861
5059,False,2025-12-02 02:51,2570
5060,False,2025-12-02 02:55,5542
5061,False,2025-12-02 02:59,9025
5062,False,2025-12-02 03:04,6891
5063,False,2025-12-02 03:12,9214
5064,False,2025-12-02 03:21,5022
5065,False,2025-12-02 03:33,8896
5066,False,2025-12-02 03:47,6267
5067,False,2025-12-02 03:48,5148
5068,False,2025-12-02 03:51,3377
5069,False,2025-12-02 04:02,8470
5070,False,2025-12-02 04:03,7978
5071,False,2025-12-02 04:12,4126
5072,False,2025-12-02 04:25,82
5073,False,2025-12-02 04:35,8798
5074,False,2025-12-02 04:42,6665
5075,False,2025-12-02 04:46,2357
5076,False,2025-12-02 04:54,1323
5077,False,2025-12-02 04:56,5306
5078,False,2025-12-02 04:57,4883
5079,False,2025-12-02 05:06,9959
5080,False,2025-12-02 05:10,5802
5081,False,2025-12-02 05:15,2810
5082,False,2025-12-02 05:20,8672
5083,False,2025-12-02 05:22,4225
5084,False,2025-12-02 05:27,888
5085,False,2025-12-02 05:33,7316
5086,False,2025-12-02 05:37,4167
5087,False,2025-12-02 05:50,4953
5088,False,2025-12-02 05:51,6387
5089,False,2025-12-02 05:51,8178
5090,False,2025-12-02 05:58,9408
5091,False,2025-12-02 06:03,9626
5092,False,2025-12-02 06:15,3605
5093,False,2025-12-02 06:19,9362
5094,False,2025-12-02 06:19,4647
5095,False,2025-12-02 06:24,3382
5096,False,2025-12-02 06:28,9313
5097,False,2025-12-02 06:29,1656
5098,False,2025-12-02 06:32,5932
5099,False,2025-12-02 06:50,3990
5100,False,2025-12-02 06:50,7414
5101,False,2025-12-02 06:57,4879
5102,False,2025-12-02 07:08,8666
5103,False,2025-12-02 07:08,6680
5104,False,2025-12-02 07:14,2953
5105,False,2025-12-02 07:17,7611
5106,False,2025-12-02 07:18,7572
5107,False,2025-12-02 07:18,1548
5108,False,2025-12-02 07:26,8054
5109,False,2025-12-02 07:32,8596
5110,False,2025-12-02 07:38,2199
5111,False,2025-12-02 07:42,7128
5112,False,2025-12-02 07:45,4676
5113,False,2025-12-02 07:46,5266
5114,False,2025-12-02 07:48,1479
5115,False,2025-12-02 07:50,1740
5116,False,2025-12-02 07:50,662
5117,False,2025-12-02 08:02,3612
5118,False,2025-12-02 08:06,7526
5119,False,2025-12-02 08:07,8846
5120,False,2025-12-02 08:11,1007
5121,False,2025-12-02 08:18,8972
5122,False,2025-12-02 08:18,701
5123,False,2025-12-02 08:25,3798
5124,False,2025-12-02 08:26,9579
5125,False,2025-12-02 08:31,98
5126,False,2025-12-02 08:31,4168
5127,False,2025-12-02 08:35,1621
5128,False,2025-12-02 08:43,143
5129,False,2025-12-02 08:45,7308
5130,False,2025-12-02 08:47,2399
5131,False,2025-12-02 08:53,3885
5132,False,2025-12-02 09:06,3232
5133,False,2025-12-02 09:20,8590
5134,False,2025-12-02 09:26,2438
5135,False,2025-12-02 09:31,321
5136,False,2025-12-02 09:41,7547
5137,False,2025-12-02 09:43,9133
5138,False,2025-12-02 09:47,7257
5139,False,2025-12-02 09:47,8223
5140,False,2025-12-02 10:07,8500
5141,False,2025-12-02 10:11,3664
5142,False,2025-12-02 10:16,6793
5143,False,2025-12-02 10:23,574
5144,False,2025-12-02 10:29,8251
5145,False,2025-12-02 10:36,1230
5146,False,2025-12-02 10:40,8450
5147,False,2025-12-02 10:42,3642
5148,True,2025-12-02 10:43,2013
5149,False,2025-12-02 10:47,2768
5150,False,2025-12-02 11:03,1794
5151,False,2025-12-02 11:04,9286
5152,False,2025-12-02 11:06,5245
5153,False,2025-12-02 11:07,798
5154,False,2025-12-02 11:14,6310
5155,False,2025-12-02 11:25,5570
5156,False,2025-12-02 11:28,8095
5157,False,2025-12-02 11:29,474
5158,False,2025-12-02 11:31,7548
5159,False,2025-12-02 11:34,331
5160,False,2025-12-02 11:37,7760
5161,False,2025-12-02 11:39,2016
5162,False,2025-12-02 11:44,6898
5163,False,2025-12-02 11:52,9187
5164,False,2025-12-02 12:00,9144
5165,False,2025-12-02 12:07,3105
5166,False,2025-12-02 12:08,6403
5167,False,2025-12-02 12:09,7919
5168,False,2025-12-02 12:21,8609
5169,False,2025-12-02 12:30,5421
5170,False,2025-12-02 12:46,6740
5171,False,2025-12-02 13:16,4834
5172,False,2025-12-02 13:19,4041
5173,False,2025-12-02 13:21,101
5174,False,2025-12-02 13:34,2603
5175,False,2025-12-02 13:40,3390
5176,False,2025-12-02 13:41,5177
5177,False,2025-12-02 13:44,9051
5178,False,2025-12-02 13:46,9943
5179,False,2025-12-02 13:50,900
5180,False,2025-12-02 13:54,9924
5181,False,2025-12-02 14:04,9310
5182,False,2025-12-02 14:08,3095
5183,False,2025-12-02 14:10,1290
5184,False,2025-12-02 14:12,241
5185,False,2025-12-02 14:35,2419
5186,False,2025-12-02 14:36,7518
5187,False,2025-12-02 14:39,9997
5188,False,2025-12-02 14:39,7025
5189,False,2025-12-02 14:42,4179
5190,False,2025-12-02 15:02,9483
5191,True,2025-12-02 15:02,754
5192,False,2025-12-02 15:04,5972
5193,False,2025-12-02 15:04,1137
5194,False,2025-12-02 15:05,2509
5195,False,2025-12-02 15:05,8499
5196,False,2025-12-02 15:12,3066
5197,False,2025-12-02 15:12,7308
5198,False,2025-12-02 15:13,3507
5199,False,2025-12-02 15:14,2239
5200,False,2025-12-02 15:16,8127
5201,False,2025-12-02 15:17,2426
5202,False,2025-12-02 15:21,9610
5203,False,2025-12-02 15:22,7
5204,False,2025-12-02 15:25,3009
5205,False,2025-12-02 15:28,5020
5206,False,2025-12-02 15:33,5798
5207,False,2025-12-02 15:45,727
5208,False,2025-12-02 15:53,2906
5209,False,2025-12-02 15:53,3161
5210,False,2025-12-02 15:59,8360
5211,False,2025-12-02 15:59,869
5212,False,2025-12-02 15:59,6839
5213,False,2025-12-02 16:15,5956
5214,False,2025-12-02 16:25,7928
5215,False,2025-12-02 16:29,2697
5216,False,2025-12-02 16:37,2882
5217,False,2025-12-02 16:39,6282
5218,False,2025-12-02 16:43,7013
5219,False,2025-12-02 16:53,1758
5220,False,2025-12-02 17:15,1597
5221,False,2025-12-02 17:23,8546
5222,False,2025-12-02 17:30,1446
5223,False,2025-12-02 17:31,1960
5224,False,2025-12-02 17:31,634
5225,False,2025-12-02 17:32,3283
5226,False,2025-12-02 17:45,8681
5227,False,2025-12-02 17:51,263
5228,False,2025-12-02 17:54,3560
5229,False,2025-12-02 18:04,3368
5230,False,2025-12-02 18:06,6762
5231,False,2025-12-02 18:09,9957
5232,False,2025-12-02 18:13,150
5233,False,2025-12-02 18:16,9862
5234,False,2025-12-02 18:20,9031
5235,False,2025-12-02 18:23,8203
5236,False,2025-12-02 18:27,3238
5237,False,2025-12-02 18:41,2889
5238,False,2025-12-02 18:45,945
5239,False,2025-12-02 18:46,2832
5240,False,2025-12-02 18:49,8862
5241,False,2025-12-02 18:50,8022
5242,False,2025-12-02 18:54,9919
5243,False,2025-12-02 18:56,5286
5244,False,2025-12-02 18:57,8786
5245,False,2025-12-02 19:07,188
5246,False,2025-12-02 19:12,3284
5247,False,2025-12-02 19:13,4980
5248,False,2025-12-02 19:15,1580
5249,False,2025-12-02 19:15,8495
5250,False,2025-12-02 19:23,1463
5251,False,2025-12-02 19:32,7329
5252,False,2025-12-02 19:34,9727
5253,False,2025-12-02 19:43,4017
5254,False,2025-12-02 19:50,1223
5255,False,2025-12-02 19:56,1632
5256,False,2025-12-02 19:59,5818
5257,False,2025-12-02 20:03,5322
5258,False,2025-12-02 20:10,4680
5259,False,2025-12-02 20:17,3815
5260,False,2025-12-02 20:20,3449
5261,False,2025-12-02 20:28,9740
5262,False,2025-12-02 20:28,2545
5263,False,2025-12-02 20:29,8625
5264,False,2025-12-02 20:29,6633
5265,False,2025-12-02 20:30,8320
5266,False,2025-12-02 20:31,8371
5267,False,2025-12-02 20:33,7554
5268,False,2025-12-02 20:34,1880
5269,False,2025-12-02 20:37,3986
5270,False,2025-12-02 20:41,921
5271,False,2025-12-02 20:43,7385
5272,False,2025-12-02 21:00,1187
5273,False,2025-12-02 21:19,9246
5274,False,2025-12-02 21:21,9758
5275,False,2025-12-02 21:21,8420
5276,False,2025-12-02 21:23,102
5277,False,2025-12-02 21:26,9480
5278,False,2025-12-02 21:32,6696
5279,False,2025-12-02 21:32,9227
5280,False,2025-12-02 21:34,3042
5281,False,2025-12-02 21:36,4953
5282,False,2025-12-02 21:39,3708
5283,False,2025-12-02 21:42,8148
5284,False,2025-12-02 21:45,8938
5285,False,2025-12-02 21:55,9100
5286,False,2025-12-02 22:18,5202
5287,False,2025-12-02 22:29,9163
5288,False,2025-12-02 22:30,6886
5289,False,2025-12-02 22:34,4790
5290,False,2025-12-02 22:40,4689
5291,False,2025-12-02 22:57,6698
5292,False,2025-12-02 23:01,469
5293,False,2025-12-02 23:02,3570
5294,False,2025-12-02 23:06,4477
5295,False,2025-12-02 23:13,7821
5296,False,2025-12-02 23:19,547
5297,False,2025-12-02 23:36,1766
5298,False,2025-12-02 23:40,2830
5299,False,2025-12-02 23:45,4386
5300,False,2025-12-02 23:59,7471
5301,False,2025-12-03 00:05,971
5302,False,2025-12-03 00:05,2908
5303,False,2025-12-03 00:06,6527
5304,False,2025-12-03 00:22,6482
5305,False,2025-12-03 00:28,5211
5306,False,2025-12-03 00:34,5464
5307,False,2025-12-03 00:40,9665
5308,False,2025-12-03 00:45,6913
5309,False,2025-12-03 00:55,9904
5310,False,2025-12-03 01:00,9683
5311,False,2025-12-03 01:08,7028
5312,False,2025-12-03 01:16,7516
5313,False,2025-12-03 01:20,6800
5314,False,2025-12-03 01:21,1264
5315,False,2025-12-03 01:22,4104
5316,False,2025-12-03 01:22,263
5317,False,2025-12-03 01:33,9069
5318,False,2025-12-03 01:35,4473
5319,False,2025-12-03 01:41,528
5320,False,2025-12-03 01:45,3792
5321,False,2025-12-03 01:49,8704
5322,False,2025-12-03 01:57,4409
5323,False,2025-12-03 02:00,2466
5324,False,2025-12-03 02:44,6582
5325,False,2025-12-03 02:50,9920
5326,False,2025-12-03 02:53,7656
5327,False,2025-12-03 02:55,9602
5328,False,2025-12-03 02:56,8646
5329,False,2025-12-03 03:11,7428
5330,False,2025-12-03 03:14,7911
5331,False,2025-12-03 03:28,605
5332,False,2025-12-03 03:33,1916
5333,False,2025-12-03 03:39,972
5334,False,2025-12-03 03:52,845
5335,False,2025-12-03 03:58,2522
5336,False,2025-12-03 04:17,380
5337,False,2025-12-03 04:22,6733
5338,False,2025-12-03 04:35,838
5339,False,2025-12-03 04:46,328
5340,False,2025-12-03 04:46,3241
5341,False,2025-12-03 04:49,6065
5342,False,2025-12-03 04:52,2852
5343,False,2025-12-03 05:04,29
5344,False,2025-12-03 05:14,5227
5345,False,2025-12-03 05:16,8468
5346,True,2025-12-03 05:18,9024
5347,False,2025-12-03 05:21,3374
5348,False,2025-12-03 05:29,249
5349,False,2025-12-03 05:33,3914
5350,False,2025-12-03 05:41,867
5351,False,2025-12-03 05:46,2006
5352,False,2025-12-03 05:49,1257
5353,False,2025-12-03 05:49,8187
5354,False,2025-12-03 05:55,7967
5355,False,2025-12-03 06:01,8227
5356,False,2025-12-03 06:12,8570
5357,False,2025-12-03 06:14,1096
5358,False,2025-12-03 06:17,1039
5359,False,2025-12-03 06:19,9955
5360,False,2025-12-03 06:22,7591
5361,False,2025-12-03 06:26,3722
5362,False,2025-12-03 06:32,5359
5363,False,2025-12-03 06:35,998
5364,False,2025-12-03 06:38,5768
5365,False,2025-12-03 06:40,8154
5366,False,2025-12-03 06:40,5131
5367,False,2025-12-03 06:44,8561
5368,False,2025-12-03 06:48,8533
5369,False,2025-12-03 06:58,1939
5370,False,2025-12-03 06:58,7473
5371,False,2025-12-03 07:04,4356
5372,False,2025-12-03 07:10,5612
5373,False,2025-12-03 07:17,8609
5374,False,2025-12-03 07:25,4875
5375,False,2025-12-03 07:28,4866
5376,False,2025-12-03 07:34,1765
5377,False,2025-12-03 07:34,1099
5378,False,2025-12-03 07:39,3926
5379,False,2025-12-03 07:41,7279
5380,False,2025-12-03 07:42,6754
5381,False,2025-12-03 07:51,8127
5382,False,2025-12-03 08:01,4574
5383,False,2025-12-03 08:07,4028
5384,False,2025-12-03 08:08,7767
5385,False,2025-12-03 08:09,4544
5386,False,2025-12-03 08:19,7304
5387,False,2025-12-03 08:30,8513
5388,False,2025-12-03 08:42,7423
5389,False,2025-12-03 09:07,1271
5390,False,2025-12-03 09:24,9026
5391,False,2025-12-03 09:30,663
5392,False,2025-12-03 09:35,2997
5393,False,2025-12-03 09:38,718
5394,False,2025-12-03 09:42,2039
5395,True,2025-12-03 09:48,1471
5396,False,2025-12-03 09:51,6184
5397,False,2025-12-03 09:52,1832
5398,False,2025-12-03 09:54,6798
5399,False,2025-12-03 09:57,3212
5400,False,2025-12-03 09:59,5829
5401,False,2025-12-03 10:00,6947
5402,False,2025-12-03 10:13,2931
5403,False,2025-12-03 10:13,3614
5404,False,2025-12-03 10:14,2224
5405,False,2025-12-03 10:14,1609
5406,False,2025-12-03 10:15,9525
5407,False,2025-12-03 10:16,2995
5408,False,2025-12-03 10:26,9893
5409,False,2025-12-03 10:35,9888
5410,False,2025-12-03 10:41,4145
5411,False,2025-12-03 10:44,7577
5412,False,2025-12-03 10:50,8280
5413,False,2025-12-03 10:51,2965
5414,False,2025-12-03 11:06,267
5415,False,2025-12-03 11:09,8008
5416,False,2025-12-03 11:16,4451
5417,False,2025-12-03 11:20,9198
5418,False,2025-12-03 11:22,9610
5419,False,2025-12-03 11:27,4862
5420,False,2025-12-03 11:27,8840
5421,False,2025-12-03 11:37,202
5422,False,2025-12-03 11:39,619
5423,False,2025-12-03 11:47,7438
5424,False,2025-12-03 11:53,2484
5425,False,2025-12-03 12:01,5411
5426,False,2025-12-03 12:01,9919
5427,False,2025-12-03 12:10,1061
5428,False,2025-12-03 12:14,856
5429,False,2025-12-03 12:15,5104
5430,False,2025-12-03 12:15,145
5431,False,2025-12-03 12:32,8159
5432,False,2025-12-03 12:32,1387
5433,False,2025-12-03 12:38,3550
5434,False,2025-12-03 12:38,9579
5435,False,2025-12-03 12:42,460
5436,False,2025-12-03 12:46,6767
5437,False,2025-12-03 12:56,3986
5438,False,2025-12-03 12:59,8520
5439,False,2025-12-03 13:01,5619
5440,False,2025-12-03 13:03,1422
5441,False,2025-12-03 13:07,6039
5442,False,2025-12-03 13:23,3492
5443,False,2025-12-03 13:26,7487
5444,False,2025-12-03 13:32,113
5445,False,2025-12-03 13:38,4686
5446,False,2025-12-03 13:39,4461
5447,False,2025-12-03 13:39,3390
5448,False,2025-12-03 13:39,9762
5449,False,2025-12-03 13:48,168
5450,False,2025-12-03 13:52,3248
5451,False,2025-12-03 13:58,7760
5452,False,2025-12-03 14:11,189
5453,False,2025-12-03 14:15,1775
5454,False,2025-12-03 14:18,6081
5455,False,2025-12-03 14:21,1528
5456,False,2025-12-03 14:23,4289
5457,False,2025-12-03 14:23,9205
5458,False,2025-12-03 14:25,8356
5459,False,2025-12-03 14:29,6048
5460,False,2025-12-03 14:32,4935
5461,False,2025-12-03 14:38,2304
5462,False,2025-12-03 14:46,9626
5463,False,2025-12-03 14:48,6094
5464,False,2025-12-03 14:49,5880
5465,False,2025-12-03 14:53,5622
5466,False,2025-12-03 14:56,6813
5467,False,2025-12-03 15:05,8135
5468,False,2025-12-03 15:24,8043
5469,False,2025-12-03 15:33,9220
5470,False,2025-12-03 15:38,9088
5471,False,2025-12-03 15:57,8969
5472,False,2025-12-03 15:58,9578
5473,False,2025-12-03 16:04,5820
5474,False,2025-12-03 16:05,9799
5475,False,2025-12-03 16:14,4768
5476,False,2025-12-03 16:25,8259
5477,False,2025-12-03 16:41,7866
5478,False,2025-12-03 16:41,2676
5479,False,2025-12-03 16:42,6913
5480,False,2025-12-03 16:44,2238
5481,False,2025-12-03 16:51,4548
5482,False,2025-12-03 16:52,9357
5483,False,2025-12-03 17:15,8702
5484,False,2025-12-03 17:19,833
5485,False,2025-12-03 17:24,4922
5486,False,2025-12-03 17:36,4540
5487,False,2025-12-03 17:39,3926
5488,False,2025-12-03 17:40,8866
5489,False,2025-12-03 17:43,385
5490,False,2025-12-03 17:44,8343
5491,False,2025-12-03 17:51,186
5492,False,2025-12-03 17:56,6815
5493,False,2025-12-03 18:04,4812
5494,False,2025-12-03 18:04,8474
5495,False,2025-12-03 18:06,2700
5496,False,2025-12-03 18:09,5169
5497,False,2025-12-03 18:12,4106
5498,False,2025-12-03 18:12,53
5499,False,2025-12-03 18:15,9284
5500,False,2025-12-03 18:18,2808
5501,False,2025-12-03 18:18,9851
5502,False,2025-12-03 18:27,3232
5503,False,2025-12-03 18:30,2549
5504,False,2025-12-03 18:38,7794
5505,False,2025-12-03 18:42,7118
5506,False,2025-12-03 18:44,2736
5507,False,2025-12-03 18:51,8411
5508,False,2025-12-03 18:54,4703
5509,False,2025-12-03 19:08,5505
5510,False,2025-12-03 19:27,2145
5511,False,2025-12-03 19:28,9973
5512,True,2025-12-03 19:31,4013
5513,False,2025-12-03 19:39,4443
5514,False,2025-12-03 19:41,6725
5515,False,2025-12-03 19:47,3481
5516,False,2025-12-03 19:51,3277
5517,False,2025-12-03 19:52,8472
5518,False,2025-12-03 19:57,2201
5519,False,2025-12-03 20:05,3942
5520,False,2025-12-03 20:05,3235
5521,False,2025-12-03 20:19,8934
5522,False,2025-12-03 20:28,7164
5523,False,2025-12-03 20:42,2025
5524,False,2025-12-03 20:47,6181
5525,False,2025-12-03 20:56,5560
5526,False,2025-12-03 20:56,6154
5527,False,2025-12-03 20:57,8807
5528,False,2025-12-03 20:58,3594
5529,False,2025-12-03 20:59,7160
5530,False,2025-12-03 20:59,6552
5531,False,2025-12-03 21:01,5043
5532,False,2025-12-03 21:20,61
5533,False,2025-12-03 21:26,9904
5534,False,2025-12-03 21:37,4670
5535,False,2025-12-03 21:40,2380
5536,False,2025-12-03 21:55,1690
5537,False,2025-12-03 22:03,9679
5538,False,2025-12-03 22:09,8286
5539,False,2025-12-03 22:14,164
5540,False,2025-12-03 22:18,7425
5541,False,2025-12-03 22:24,2064
5542,False,2025-12-03 22:26,7936
5543,False,2025-12-03 22:33,7982
5544,False,2025-12-03 22:36,1228
5545,False,2025-12-03 22:38,9009
5546,False,2025-12-03 22:48,3324
5547,False,2025-12-03 22:50,8164
5548,False,2025-12-03 23:00,4638
5549,False,2025-12-03 23:05,2428
5550,False,2025-12-03 23:07,2964
5551,False,2025-12-03 23:12,6445
5552,False,2025-12-03 23:12,8357
5553,False,2025-12-03 23:12,574
5554,False,2025-12-03 23:22,6894
5555,False,2025-12-03 23:22,9842
5556,False,2025-12-03 23:24,9758
5557,False,2025-12-03 23:30,6604
5558,False,2025-12-03 23:30,5176
5559,False,2025-12-03 23:38,5028
5560,False,2025-12-03 23:42,9181
5561,False,2025-12-03 23:43,8907
5562,False,2025-12-03 23:49,9674
5563,False,2025-12-04 00:09,4374
5564,False,2025-12-04 00:13,3356
5565,False,2025-12-04 00:13,9681
5566,False,2025-12-04 00:15,9551
5567,False,2025-12-04 00:19,3184
5568,False,2025-12-04 00:25,2691
5569,False,2025-12-04 00:32,2847
5570,False,2025-12-04 00:32,6031
5571,False,2025-12-04 00:33,3308
5572,False,2025-12-04 00:38,1105
5573,False,2025-12-04 00:41,1934
5574,False,2025-12-04 00:47,2810
5575,False,2025-12-04 00:49,3122
5576,False,2025-12-04 00:57,2178
5577,False,2025-12-04 01:00,3052
5578,False,2025-12-04 01:02,2665
5579,False,2025-12-04 01:04,4033
5580,False,2025-12-04 01:11,5199
5581,False,2025-12-04 01:19,1534
5582,False,2025-12-04 01:26,8969
5583,False,2025-12-04 01:28,3550
5584,False,2025-12-04 01:36,702
5585,False,2025-12-04 01:40,9302
5586,False,2025-12-04 01:44,8141
5587,False,2025-12-04 01:47,6716
5588,False,2025-12-04 01:54,3910
5589,False,2025-12-04 02:18,3717
5590,False,2025-12-04 02:19,8343
5591,False,2025-12-04 02:34,2549
5592,False,2025-12-04 02:39,2174
5593,False,2025-12-04 02:44,1751
5594,False,2025-12-04 02:44,5391
5595,False,2025-12-04 02:57,1047
5596,False,2025-12-04 03:01,6050
5597,False,2025-12-04 03:04,6463
5598,False,2025-12-04 03:05,612
5599,False,2025-12-04 03:06,4215
5600,False,2025-12-04 03:12,6089
5601,False,2025-12-04 03:19,6356
5602,False,2025-12-04 03:20,9663
5603,False,2025-12-04 03:24,8861
5604,False,2025-12-04 03:24,7677
5605,False,2025-12-04 03:34,7688
5606,False,2025-12-04 03:35,2883
5607,False,2025-12-04 03:40,7953
5608,False,2025-12-04 03:42,8807
5609,False,2025-12-04 03:45,6830
5610,False,2025-12-04 03:48,5795
5611,False,2025-12-04 03:48,5295
5612,False,2025-12-04 03:50,2342
5613,False,2025-12-04 03:59,4613
5614,False,2025-12-04 04:04,7007
5615,False,2025-12-04 04:13,9571
5616,False,2025-12-04 04:15,4319
5617,False,2025-12-04 04:19,8046
5618,False,2025-12-04 04:33,5165
5619,False,2025-12-04 04:41,9488
5620,False,2025-12-04 04:44,3506
5621,False,2025-12-04 04:45,6014
5622,False,2025-12-04 04:53,7464
5623,False,2025-12-04 04:54,3199
5624,False,2025-12-04 04:56,7183
5625,False,2025-12-04 04:56,2165
5626,False,2025-12-04 05:01,8404
5627,False,2025-12-04 05:07,5693
5628,False,2025-12-04 05:08,6250
5629,False,2025-12-04 05:09,3066
5630,False,2025-12-04 05:31,9652
5631,False,2025-12-04 05:31,2436
5632,False,2025-12-04 05:37,3680
5633,False,2025-12-04 05:38,8150
5634,False,2025-12-04 05:41,2839
5635,False,2025-12-04 05:42,805
5636,False,2025-12-04 05:44,1669
5637,False,2025-12-04 05:50,537
5638,False,2025-12-04 05:52,3406
5639,False,2025-12-04 05:53,6020
5640,False,2025-12-04 06:14,7622
5641,False,2025-12-04 06:32,326
5642,False,2025-12-04 06:42,3600
5643,False,2025-12-04 06:42,7282
5644,False,2025-12-04 06:43,6463
5645,False,2025-12-04 06:50,1648
5646,False,2025-12-04 06:51,650
5647,False,2025-12-04 07:04,4757
5648,False,2025-12-04 07:07,2758
5649,False,2025-12-04 07:08,5248
5650,True,2025-12-04 07:12,2640
5651,False,2025-12-04 07:14,9300
5652,False,2025-12-04 07:14,7355
5653,False,2025-12-04 07:17,6666
5654,False,2025-12-04 07:20,6499
5655,False,2025-12-04 07:28,8035
5656,False,2025-12-04 07:32,2243
5657,False,2025-12-04 07:35,4436
5658,False,2025-12-04 07:35,1440
5659,False,2025-12-04 07:37,8353
5660,False,2025-12-04 07:38,125
5661,False,2025-12-04 07:42,2239
5662,False,2025-12-04 07:49,1338
5663,False,2025-12-04 07:49,4708
5664,False,2025-12-04 07:51,3202
5665,False,2025-12-04 07:56,277
5666,False,2025-12-04 08:01,3872
5667,False,2025-12-04 08:03,105
5668,False,2025-12-04 08:04,3042
5669,False,2025-12-04 08:04,2180
5670,False,2025-12-04 08:07,6083
5671,False,2025-12-04 08:09,6898
5672,False,2025-12-04 08:20,862
5673,False,2025-12-04 08:36,6878
5674,False,2025-12-04 08:41,5269
5675,False,2025-12-04 08:43,5476
5676,False,2025-12-04 08:44,4907
5677,False,2025-12-04 08:44,823
5678,False,2025-12-04 08:47,2681
5679,False,2025-12-04 08:50,2060
5680,False,2025-12-04 08:54,9460
5681,False,2025-12-04 08:58,9062
5682,False,2025-12-04 08:58,6485
5683,False,2025-12-04 09:05,6133
5684,False,2025-12-04 09:08,3717
5685,False,2025-12-04 09:09,2424
5686,False,2025-12-04 09:12,1754
5687,False,2025-12-04 09:18,2617
5688,False,2025-12-04 09:18,896
5689,False,2025-12-04 09:19,6899
5690,False,2025-12-04 09:20,5264
5691,False,2025-12-04 09:20,8203
5692,False,2025-12-04 09:27,9614
5693,False,2025-12-04 09:28,8185
5694,False,2025-12-04 09:32,2493
5695,False,2025-12-04 09:37,8412
5696,False,2025-12-04 09:39,9709
5697,False,2025-12-04 09:51,2356
5698,False,2025-12-04 09:55,5157
5699,False,2025-12-04 09:59,2412
